1,1
1,2
1,7
1,10
1,11
1,17
1,19
2,2
2,5
2,6
2,7
2,8
2,13
2,15
2,17
3,5
3,10
3,13
3,15
3,17
3,18
3,19
6,6
6,7
6,10
6,11
6,15
6,16
6,17
6,18
6,19
7,7
7,10
7,11
7,16
7,17
8,10
8,16
8,17
8,18
10,17
10,18
11,11
11,17
12,15
12,16
12,18
12,19
14,14
14,15
14,17
14,19
16,15
16,16
16,17
16,19
17,16
18,18
