1,2
1,7
1,8
1,11
1,17
2,2
2,6
2,7
2,17
2,18
3,5
3,10
3,13
3,19
6,6
6,10
6,15
6,17
6,18
6,19
7,10
7,11
7,15
7,16
7,17
7,18
8,8
8,10
8,11
8,15
8,16
8,17
8,18
8,19
9,9
9,10
9,13
9,15
9,17
10,17
10,18
11,11
11,17
11,18
11,19
12,17
12,18
12,19
14,14
14,19
15,15
16,17
16,19
