1,1
1,2
1,3
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,16
1,17
2,2
2,6
2,7
2,10
2,11
2,13
2,15
2,16
2,17
2,18
2,19
3,5
3,8
3,9
3,10
3,13
3,15
3,17
3,18
3,19
5,7
5,19
6,6
6,8
6,10
6,11
6,13
6,15
6,18
6,19
7,8
7,13
7,18
7,19
8,10
8,13
8,16
9,9
9,11
9,17
10,10
10,16
10,17
10,18
11,10
11,16
11,17
11,18
12,13
12,16
12,19
13,15
14,14
14,18
14,19
15,15
16,15
16,17
16,18
16,19
17,19
