1,2
1,5
1,7
1,8
1,13
1,16
1,18
1,19
2,2
2,5
2,11
2,13
2,18
2,19
3,5
3,10
3,13
3,16
3,17
3,18
3,19
6,11
6,16
6,17
6,18
6,19
7,10
7,13
7,16
7,17
8,9
8,16
8,17
8,19
9,9
9,10
9,13
9,15
9,16
9,19
10,18
11,11
11,17
11,18
12,17
12,18
12,19
14,14
14,17
14,19
15,15
15,16
16,15
16,16
16,19
17,16
17,17
17,18
17,19
18,17
